105.0583	-5.9973	0.8
105.075	-5.9973	-1
105.0917	-5.9973	-0.2
105.1083	-5.9973	1.7
105.125	-5.9973	2.7
105.1417	-5.9973	2.6
105.1583	-5.9973	3.5
105.175	-5.9973	8.5
105.1917	-5.9973	18.9
105.2083	-5.9973	32.3
105.225	-5.9973	44.4
105.2417	-5.9973	52.8
105.2583	-5.9973	56.7
105.275	-5.9973	58.6
105.2917	-5.9973	60
105.3083	-5.9973	59.7
105.325	-5.9973	57.4
105.3417	-5.9973	55.8
105.3583	-5.9973	57
105.375	-5.9973	58.7
105.3917	-5.9973	58.9
105.4083	-5.9973	60.2
105.425	-5.9973	63.7
105.4417	-5.9973	64.4
105.4583	-5.9973	59
105.475	-5.9973	52.7
105.4917	-5.9973	51.3
105.5083	-5.9973	50.9
105.525	-5.9973	46.9
105.5417	-5.9973	42.8
105.5583	-5.9973	43.3
105.575	-5.9973	45.4
105.5917	-5.9973	44.6
105.6083	-5.9973	42.7
105.625	-5.9973	43.1
105.6417	-5.9973	45.7
105.6583	-5.9973	48.1
105.675	-5.9973	49.3
105.6917	-5.9973	49.1
105.7083	-5.9973	47.7
105.725	-5.9973	46.2
105.7417	-5.9973	45.8
105.7583	-5.9973	47.2
105.775	-5.9973	48.8
105.7917	-5.9973	49.7
105.8083	-5.9973	51.1
105.825	-5.9973	53.7
105.8417	-5.9973	55.4
105.8583	-5.9973	54.7
105.875	-5.9973	54.3
105.8917	-5.9973	57.3
105.9083	-5.9973	61.9
105.925	-5.9973	64.9
105.9417	-5.9973	65.8
105.9583	-5.9973	66.2
105.975	-5.9973	67.4
105.9917	-5.9973	69.7
106.0083	-5.9973	72.3
106.025	-5.9973	74.4
106.0417	-5.9973	75.6
106.0583	-5.9973	76
106.075	-5.9973	75.9
106.0917	-5.9973	76
106.1083	-5.9973	75.8
106.125	-5.9973	74.5
106.1417	-5.9973	70.4
106.1583	-5.9973	63.7
106.175	-5.9973	58.9
106.1917	-5.9973	60
106.2083	-5.9973	65.5
106.225	-5.9973	71.6
106.2417	-5.9973	75.5
106.2583	-5.9973	76.3
106.275	-5.9973	75.1
106.2917	-5.9973	73.5
106.3083	-5.9973	72.1
106.325	-5.9973	70.8
106.3417	-5.9973	69.8
106.3583	-5.9973	69.2
106.375	-5.9973	69.5
106.3917	-5.9973	70.5
106.4083	-5.9973	70.9
106.425	-5.9973	69
106.4417	-5.9973	63.9
106.4583	-5.9973	56.9
106.475	-5.9973	52
106.4917	-5.9973	52.8
106.5083	-5.9973	58.3
106.525	-5.9973	65.4
106.5417	-5.9973	70.6
106.5583	-5.9973	70.4
106.575	-5.9973	62.6
106.5917	-5.9973	48.8
106.6083	-5.9973	37.8
106.625	-5.9973	36.6
106.6417	-5.9973	42.7
106.6583	-5.9973	49.5
106.675	-5.9973	53
106.6917	-5.9973	53.1
106.7083	-5.9973	52.3
106.725	-5.9973	52.9
106.7417	-5.9973	55.6
106.7583	-5.9973	59.5
106.775	-5.9973	62.7
106.7917	-5.9973	63.9
106.8083	-5.9973	63.3
106.825	-5.9973	61.8
106.8417	-5.9973	60.8
106.8583	-5.9973	60.4
106.875	-5.9973	59.1
106.8917	-5.9973	57.2
106.9083	-5.9973	57.1
106.925	-5.9973	57.3
106.9417	-5.9973	49.2
106.9583	-5.9973	30.8
106.975	-5.9973	17.4
106.9917	-5.9973	21.6
107.0083	-5.9973	35.5
107.025	-5.9973	43.8
107.0417	-5.9973	44.3
107.0583	-5.9973	42.5
107.075	-5.9973	41.5
107.0917	-5.9973	41.3
107.1083	-5.9973	41.3
107.125	-5.9973	40.8
107.1417	-5.9973	39.5
107.1583	-5.9973	37.8
107.175	-5.9973	36.6
107.1917	-5.9973	36.3
107.2083	-5.9973	36.1
107.225	-5.9973	35.7
107.2417	-5.9973	34.9
107.2583	-5.9973	34.4
107.275	-5.9973	34.1
107.2917	-5.9973	33.7
107.3083	-5.9973	32.9
107.325	-5.9973	32.1
107.3417	-5.9973	31.7
107.3583	-5.9973	31
107.375	-5.9973	27.8
107.3917	-5.9973	22.3
107.4083	-5.9973	19.9
107.425	-5.9973	24.6
107.4417	-5.9973	32.3
107.4583	-5.9973	37
107.475	-5.9973	38.2
107.4917	-5.9973	37.6
107.5083	-5.9973	36.3
107.525	-5.9973	34.7
107.5417	-5.9973	32.9
107.5583	-5.9973	30.8
107.575	-5.9973	28.3
107.5917	-5.9973	25.9
107.6083	-5.9973	24.5
107.625	-5.9973	25.1
107.6417	-5.9973	27.8
107.6583	-5.9973	31.7
107.675	-5.9973	35.1
107.6917	-5.9973	36.5
107.7083	-5.9973	36.6
107.725	-5.9973	36.7
107.7417	-5.9973	36.9
107.7583	-5.9973	37.1
107.775	-5.9973	37.2
107.7917	-5.9973	37.3
107.8083	-5.9973	37.7
107.825	-5.9973	38.6
107.8417	-5.9973	39.6
107.8583	-5.9973	40.7
107.875	-5.9973	41.3
107.8917	-5.9973	41
107.9083	-5.9973	39.4
107.925	-5.9973	36.7
107.9417	-5.9973	33.8
107.9583	-5.9973	31.7
107.975	-5.9973	30.7
107.9917	-5.9973	30.8
108.0083	-5.9973	31.3
108.025	-5.9973	31.5
108.0417	-5.9973	30.9
108.0583	-5.9973	30
108.075	-5.9973	29.7
108.0917	-5.9973	30.6
108.1083	-5.9973	31.2
108.125	-5.9973	30.5
108.1417	-5.9973	29.2
108.1583	-5.9973	28.4
108.175	-5.9973	27.2
108.1917	-5.9973	25.1
108.2083	-5.9973	23.8
108.225	-5.9973	24.3
108.2417	-5.9973	25.1
108.2583	-5.9973	25.2
108.275	-5.9973	26.2
108.2917	-5.9973	29.8
108.3083	-5.9973	34.1
108.325	-5.9973	36.2
108.3417	-5.9973	35.2
108.3583	-5.9973	32.8
108.375	-5.9973	31.5
108.3917	-5.9973	32.5
108.4083	-5.9973	34.3
108.425	-5.9973	35.2
108.4417	-5.9973	35.4
108.4583	-5.9973	35.6
108.475	-5.9973	35.3
108.4917	-5.9973	34
108.5083	-5.9973	32.1
108.525	-5.9973	30.6
108.5417	-5.9973	29.5
108.5583	-5.9973	28.8
108.575	-5.9973	28.6
108.5917	-5.9973	28.9
108.6083	-5.9973	29.2
108.625	-5.9973	28.7
108.6417	-5.9973	28.1
108.6583	-5.9973	27.9
108.675	-5.9973	28.1
108.6917	-5.9973	28.3
108.7083	-5.9973	28.6
108.725	-5.9973	28.8
108.7417	-5.9973	28.6
108.7583	-5.9973	27.6
108.775	-5.9973	25.8
108.7917	-5.9973	24.4
108.8083	-5.9973	24.7
108.825	-5.9973	27.2
108.8417	-5.9973	29.6
108.8583	-5.9973	30.1
108.875	-5.9973	29.5
108.8917	-5.9973	29.9
108.9083	-5.9973	31.8
108.925	-5.9973	34.4
108.9417	-5.9973	36
108.9583	-5.9973	36
108.975	-5.9973	35.8
108.9917	-5.9973	36.9
109.0083	-5.9973	38.5
109.025	-5.9973	39.3
109.0417	-5.9973	39.2
109.0583	-5.9973	38.8
109.075	-5.9973	38.4
109.0917	-5.9973	38.2
109.1083	-5.9973	38.3
109.125	-5.9973	38.4
109.1417	-5.9973	38
109.1583	-5.9973	37.3
109.175	-5.9973	36.5
109.1917	-5.9973	36.1
109.2083	-5.9973	35.5
109.225	-5.9973	34.8
109.2417	-5.9973	34.9
109.2583	-5.9973	36
109.275	-5.9973	36.6
109.2917	-5.9973	35.1
109.3083	-5.9973	33
109.325	-5.9973	32.1
109.3417	-5.9973	32.4
109.3583	-5.9973	32.9
109.375	-5.9973	33.1
109.3917	-5.9973	33.5
109.4083	-5.9973	34.4
109.425	-5.9973	35.5
109.4417	-5.9973	36.3
109.4583	-5.9973	36.3
109.475	-5.9973	36.6
109.4917	-5.9973	37.8
109.5083	-5.9973	38.6
109.525	-5.9973	37.8
109.5417	-5.9973	36.9
109.5583	-5.9973	37.5
109.575	-5.9973	38.7
109.5917	-5.9973	38.8
109.6083	-5.9973	37.7
109.625	-5.9973	36.1
109.6417	-5.9973	35.3
109.6583	-5.9973	35.7
109.675	-5.9973	36.1
109.6917	-5.9973	35.4
109.7083	-5.9973	34.6
109.725	-5.9973	34.9
109.7417	-5.9973	36.3
109.7583	-5.9973	37.6
109.775	-5.9973	38.3
109.7917	-5.9973	38.4
109.8083	-5.9973	38.2
109.825	-5.9973	37.8
109.8417	-5.9973	37.1
109.8583	-5.9973	35.9
109.875	-5.9973	34.7
109.8917	-5.9973	34.3
109.9083	-5.9973	34.5
109.925	-5.9973	34.8
109.9417	-5.9973	35.7
109.9583	-5.9973	37.4
109.975	-5.9973	39.7
109.9917	-5.9973	42
110.0083	-5.9973	43.4
110.025	-5.9973	43.4
110.0417	-5.9973	43.1
110.0583	-5.9973	42.8
110.075	-5.9973	41.6
110.0917	-5.9973	38.9
110.1083	-5.9973	36.8
110.125	-5.9973	37
110.1417	-5.9973	38.4
110.1583	-5.9973	38.6
110.175	-5.9973	38
110.1917	-5.9973	37.6
110.2083	-5.9973	37.8
110.225	-5.9973	38.3
110.2417	-5.9973	38.7
110.2583	-5.9973	39.1
110.275	-5.9973	39.6
110.2917	-5.9973	39.9
110.3083	-5.9973	38
110.325	-5.9973	33.5
110.3417	-5.9973	29.5
110.3583	-5.9973	29
110.375	-5.9973	31
110.3917	-5.9973	32.5
110.4083	-5.9973	31.8
110.425	-5.9973	29.6
110.4417	-5.9973	28.8
110.4583	-5.9973	31.1
110.475	-5.9973	35
110.4917	-5.9973	37.6
110.5083	-5.9973	38.3
110.525	-5.9973	37.4
110.5417	-5.9973	35.8
110.5583	-5.9973	34.1
110.575	-5.9973	33.6
110.5917	-5.9973	35.2
110.6083	-5.9973	38.4
110.625	-5.9973	41.9
110.6417	-5.9973	43.7
110.6583	-5.9973	43.2
110.675	-5.9973	42.3
110.6917	-5.9973	42.2
110.7083	-5.9973	41.5
110.725	-5.9973	38.6
110.7417	-5.9973	33.9
110.7583	-5.9973	29.7
110.775	-5.9973	28
110.7917	-5.9973	29.2
110.8083	-5.9973	30.6
110.825	-5.9973	30.1
110.8417	-5.9973	28.8
110.8583	-5.9973	28.1
110.875	-5.9973	28.1
110.8917	-5.9973	27.9
110.9083	-5.9973	27.4
110.925	-5.9973	27
110.9417	-5.9973	27
110.9583	-5.9973	27.6
110.975	-5.9973	27.9
110.9917	-5.9973	27.3
111.0083	-5.9973	25.6
111.025	-5.9973	23.5
111.0417	-5.9973	22.6
111.0583	-5.9973	23.9
111.075	-5.9973	26
111.0917	-5.9973	27.5
111.1083	-5.9973	28.3
111.125	-5.9973	29.1
111.1417	-5.9973	29.7
111.1583	-5.9973	30
111.175	-5.9973	30.2
111.1917	-5.9973	30.7
111.2083	-5.9973	31.5
111.225	-5.9973	32.3
111.2417	-5.9973	32.5
111.2583	-5.9973	31.6
111.275	-5.9973	30.2
111.2917	-5.9973	29.1
111.3083	-5.9973	28
111.325	-5.9973	26.8
111.3417	-5.9973	26.6
111.3583	-5.9973	27.8
111.375	-5.9973	29.3
111.3917	-5.9973	29.9
111.4083	-5.9973	30.1
111.425	-5.9973	30.9
111.4417	-5.9973	32.3
111.4583	-5.9973	33.7
111.475	-5.9973	35.4
111.4917	-5.9973	37.1
111.5083	-5.9973	37
111.525	-5.9973	34.5
111.5417	-5.9973	33
111.5583	-5.9973	34.9
111.575	-5.9973	37
111.5917	-5.9973	35.7
111.6083	-5.9973	32
111.625	-5.9973	28.6
111.6417	-5.9973	26.6
111.6583	-5.9973	26.2
111.675	-5.9973	26.6
111.6917	-5.9973	27.3
111.7083	-5.9973	27.8
111.725	-5.9973	27.9
111.7417	-5.9973	27.2
111.7583	-5.9973	25.6
111.775	-5.9973	23.9
111.7917	-5.9973	23.1
111.8083	-5.9973	23
111.825	-5.9973	23.5
111.8417	-5.9973	24.4
111.8583	-5.9973	25.6
111.875	-5.9973	26.3
111.8917	-5.9973	26.1
111.9083	-5.9973	26.3
111.925	-5.9973	27.8
111.9417	-5.9973	30.1
111.9583	-5.9973	32.2
111.975	-5.9973	34
111.9917	-5.9973	35.4
112.0083	-5.9973	37
112.025	-5.9973	38.9
112.0417	-5.9973	40.7
112.0583	-5.9973	41.9
112.075	-5.9973	42.3
112.0917	-5.9973	42
112.1083	-5.9973	42
112.125	-5.9973	42.6
112.1417	-5.9973	43.3
112.1583	-5.9973	42.6
112.175	-5.9973	39.8
112.1917	-5.9973	35.1
112.2083	-5.9973	30.5
112.225	-5.9973	28
112.2417	-5.9973	27.6
112.2583	-5.9973	28.3
112.275	-5.9973	28.6
112.2917	-5.9973	27.6
112.3083	-5.9973	24.9
112.325	-5.9973	21.5
112.3417	-5.9973	18.8
112.3583	-5.9973	17.7
112.375	-5.9973	17.2
112.3917	-5.9973	16.5
112.4083	-5.9973	16.1
112.425	-5.9973	17.5
112.4417	-5.9973	21
112.4583	-5.9973	25.5
